name,pathschuf,flatintvarschuf,flatintconstraintschuf,flattimechuf
benchmark_puzzles/benchmarks4x4/50/puzzle2.txt,0.0,124.0,48.0,0.0356756
benchmark_puzzles/benchmarks4x4/50/puzzle3.txt,0.0,125.0,48.0,0.0371522
benchmark_puzzles/benchmarks4x4/50/puzzle4.txt,0.0,127.0,48.0,0.0359125
benchmark_puzzles/benchmarks4x4/50/puzzle5.txt,0.0,127.0,48.0,0.0362425
benchmark_puzzles/benchmarks4x4/50/puzzle6.txt,0.0,137.0,48.0,0.0370731
benchmark_puzzles/benchmarks4x4/50/puzzle7.txt,0.0,140.0,48.0,0.0360127
benchmark_puzzles/benchmarks4x4/50/puzzle8.txt,0.0,140.0,48.0,0.0357343
benchmark_puzzles/benchmarks4x4/50/puzzle9.txt,0.0,130.0,48.0,0.0354694
benchmark_puzzles/benchmarks4x4/50/puzzle10.txt,0.0,127.0,48.0,0.0360541
benchmark_puzzles/benchmarks4x4/50/puzzle11.txt,0.0,130.0,48.0,0.0357271
benchmark_puzzles/benchmarks4x4/50/puzzle12.txt,0.0,130.0,48.0,0.0342628
benchmark_puzzles/benchmarks4x4/50/puzzle13.txt,0.0,130.0,48.0,0.0355773
benchmark_puzzles/benchmarks4x4/50/puzzle14.txt,0.0,128.0,48.0,0.0352058
benchmark_puzzles/benchmarks4x4/50/puzzle15.txt,0.0,130.0,48.0,0.0374387
benchmark_puzzles/benchmarks4x4/50/puzzle16.txt,0.0,133.0,48.0,0.0341302
benchmark_puzzles/benchmarks4x4/50/puzzle17.txt,0.0,133.0,48.0,0.0364616
benchmark_puzzles/benchmarks4x4/50/puzzle18.txt,0.0,126.0,48.0,0.0358565
benchmark_puzzles/benchmarks4x4/50/puzzle19.txt,0.0,132.0,48.0,0.0361654
benchmark_puzzles/benchmarks4x4/50/puzzle20.txt,0.0,132.0,48.0,0.0354008
benchmark_puzzles/benchmarks4x4/55/puzzle1.txt,0.0,134.0,48.0,0.0350401
benchmark_puzzles/benchmarks4x4/55/puzzle2.txt,0.0,131.0,48.0,0.0354344
benchmark_puzzles/benchmarks4x4/55/puzzle3.txt,0.0,142.0,48.0,0.0363442
benchmark_puzzles/benchmarks4x4/55/puzzle4.txt,0.0,143.0,48.0,0.0347533
benchmark_puzzles/benchmarks4x4/55/puzzle5.txt,0.0,140.0,48.0,0.0357086
benchmark_puzzles/benchmarks4x4/55/puzzle6.txt,0.0,144.0,48.0,0.0363417
benchmark_puzzles/benchmarks4x4/55/puzzle7.txt,0.0,124.0,48.0,0.03698
benchmark_puzzles/benchmarks4x4/55/puzzle8.txt,0.0,124.0,48.0,0.0356607
benchmark_puzzles/benchmarks4x4/55/puzzle9.txt,0.0,147.0,48.0,0.0359946
benchmark_puzzles/benchmarks4x4/55/puzzle10.txt,0.0,135.0,48.0,0.0326417
benchmark_puzzles/benchmarks4x4/55/puzzle11.txt,0.0,147.0,48.0,0.0370892
benchmark_puzzles/benchmarks4x4/55/puzzle12.txt,0.0,147.0,48.0,0.0359255
benchmark_puzzles/benchmarks4x4/55/puzzle13.txt,0.0,149.0,48.0,0.0355113
benchmark_puzzles/benchmarks4x4/55/puzzle14.txt,0.0,142.0,48.0,0.0353562
benchmark_puzzles/benchmarks4x4/55/puzzle15.txt,0.0,142.0,48.0,0.035119
benchmark_puzzles/benchmarks4x4/55/puzzle16.txt,0.0,130.0,48.0,0.0357756
benchmark_puzzles/benchmarks4x4/55/puzzle17.txt,0.0,134.0,48.0,0.035629
benchmark_puzzles/benchmarks4x4/55/puzzle18.txt,0.0,139.0,48.0,0.0359031
benchmark_puzzles/benchmarks4x4/55/puzzle19.txt,0.0,136.0,48.0,0.0377607
benchmark_puzzles/benchmarks4x4/55/puzzle20.txt,0.0,136.0,48.0,0.0341309
benchmark_puzzles/benchmarks4x4/60/puzzle1.txt,0.0,144.0,48.0,0.0372605
benchmark_puzzles/benchmarks4x4/60/puzzle2.txt,0.0,137.0,48.0,0.0385703
benchmark_puzzles/benchmarks4x4/60/puzzle3.txt,0.0,161.0,48.0,0.0353346
benchmark_puzzles/benchmarks4x4/60/puzzle4.txt,0.0,137.0,48.0,0.0360279
benchmark_puzzles/benchmarks4x4/60/puzzle5.txt,0.0,137.0,48.0,0.0381194
benchmark_puzzles/benchmarks4x4/60/puzzle6.txt,0.0,149.0,48.0,0.0352368
benchmark_puzzles/benchmarks4x4/60/puzzle7.txt,0.0,162.0,48.0,0.0346104
benchmark_puzzles/benchmarks4x4/60/puzzle8.txt,0.0,147.0,48.0,0.0347264
benchmark_puzzles/benchmarks4x4/60/puzzle9.txt,0.0,147.0,48.0,0.035417
benchmark_puzzles/benchmarks4x4/60/puzzle10.txt,0.0,147.0,48.0,0.0361325
benchmark_puzzles/benchmarks4x4/60/puzzle11.txt,0.0,150.0,48.0,0.0361364
benchmark_puzzles/benchmarks4x4/60/puzzle12.txt,0.0,136.0,48.0,0.0356692
benchmark_puzzles/benchmarks4x4/60/puzzle13.txt,0.0,166.0,48.0,0.0362013
benchmark_puzzles/benchmarks4x4/60/puzzle14.txt,0.0,154.0,48.0,0.0348959
benchmark_puzzles/benchmarks4x4/60/puzzle15.txt,0.0,171.0,48.0,0.0359046
benchmark_puzzles/benchmarks4x4/60/puzzle16.txt,0.0,140.0,48.0,0.0337124
benchmark_puzzles/benchmarks4x4/60/puzzle17.txt,0.0,160.0,48.0,0.0359895
benchmark_puzzles/benchmarks4x4/60/puzzle18.txt,0.0,160.0,48.0,0.0362479
benchmark_puzzles/benchmarks4x4/60/puzzle19.txt,0.0,140.0,48.0,0.0328224
benchmark_puzzles/benchmarks4x4/60/puzzle20.txt,0.0,143.0,48.0,0.0359082
benchmark_puzzles/benchmarks4x4/65/puzzle1.txt,0.0,166.0,48.0,0.0332979
benchmark_puzzles/benchmarks4x4/65/puzzle2.txt,0.0,163.0,48.0,0.0357508
benchmark_puzzles/benchmarks4x4/65/puzzle3.txt,0.0,170.0,48.0,0.0353894
benchmark_puzzles/benchmarks4x4/65/puzzle4.txt,0.0,154.0,48.0,0.0345202
benchmark_puzzles/benchmarks4x4/65/puzzle5.txt,0.0,167.0,48.0,0.0354133
benchmark_puzzles/benchmarks4x4/65/puzzle6.txt,0.0,167.0,48.0,0.036546
benchmark_puzzles/benchmarks4x4/65/puzzle7.txt,0.0,171.0,48.0,0.0345577
benchmark_puzzles/benchmarks4x4/65/puzzle8.txt,0.0,171.0,48.0,0.035388
benchmark_puzzles/benchmarks4x4/65/puzzle9.txt,0.0,159.0,48.0,0.0351795
benchmark_puzzles/benchmarks4x4/65/puzzle10.txt,0.0,172.0,48.0,0.0345886
benchmark_puzzles/benchmarks4x4/65/puzzle11.txt,0.0,172.0,48.0,0.0344827
benchmark_puzzles/benchmarks4x4/65/puzzle12.txt,0.0,176.0,48.0,0.0734281
benchmark_puzzles/benchmarks4x4/65/puzzle13.txt,0.0,163.0,48.0,0.0699708
benchmark_puzzles/benchmarks4x4/65/puzzle14.txt,0.0,164.0,48.0,0.0681082
benchmark_puzzles/benchmarks4x4/65/puzzle15.txt,0.0,164.0,48.0,0.050811
benchmark_puzzles/benchmarks4x4/65/puzzle16.txt,0.0,169.0,48.0,0.0413524
benchmark_puzzles/benchmarks4x4/65/puzzle17.txt,0.0,167.0,48.0,0.0454012
benchmark_puzzles/benchmarks4x4/65/puzzle18.txt,0.0,167.0,48.0,0.0361098
benchmark_puzzles/benchmarks4x4/65/puzzle19.txt,0.0,165.0,48.0,0.0343537
benchmark_puzzles/benchmarks4x4/65/puzzle20.txt,0.0,168.0,48.0,0.0332341
benchmark_puzzles/benchmarks4x4/70/puzzle1.txt,0.0,180.0,48.0,0.0346622
benchmark_puzzles/benchmarks4x4/70/puzzle2.txt,0.0,188.0,48.0,0.0330281
benchmark_puzzles/benchmarks4x4/70/puzzle3.txt,0.0,183.0,48.0,0.0343389
benchmark_puzzles/benchmarks4x4/70/puzzle4.txt,0.0,176.0,48.0,0.0351882
benchmark_puzzles/benchmarks4x4/70/puzzle5.txt,0.0,182.0,48.0,0.0338456
benchmark_puzzles/benchmarks4x4/70/puzzle6.txt,0.0,191.0,48.0,0.0353645
benchmark_puzzles/benchmarks4x4/70/puzzle7.txt,0.0,176.0,48.0,0.0343538
benchmark_puzzles/benchmarks4x4/70/puzzle8.txt,0.0,179.0,48.0,0.033117
benchmark_puzzles/benchmarks4x4/70/puzzle9.txt,0.0,179.0,48.0,0.0351008
benchmark_puzzles/benchmarks4x4/70/puzzle10.txt,0.0,181.0,48.0,0.0350239
benchmark_puzzles/benchmarks4x4/70/puzzle11.txt,0.0,176.0,48.0,0.034941
benchmark_puzzles/benchmarks4x4/70/puzzle12.txt,0.0,176.0,48.0,0.0367534
benchmark_puzzles/benchmarks4x4/70/puzzle13.txt,0.0,192.0,48.0,0.0354441
benchmark_puzzles/benchmarks4x4/70/puzzle14.txt,0.0,181.0,48.0,0.03679
benchmark_puzzles/benchmarks4x4/70/puzzle15.txt,0.0,181.0,48.0,0.0329974
benchmark_puzzles/benchmarks4x4/70/puzzle16.txt,0.0,188.0,48.0,0.0347389
benchmark_puzzles/benchmarks4x4/70/puzzle17.txt,0.0,190.0,48.0,0.0353926
benchmark_puzzles/benchmarks4x4/70/puzzle18.txt,0.0,173.0,48.0,0.0355834
benchmark_puzzles/benchmarks4x4/70/puzzle19.txt,0.0,168.0,48.0,0.0361029
benchmark_puzzles/benchmarks4x4/70/puzzle20.txt,0.0,179.0,48.0,0.0342729
benchmark_puzzles/benchmarks4x4/75/puzzle1.txt,0.0,193.0,48.0,0.0355107
benchmark_puzzles/benchmarks4x4/75/puzzle2.txt,0.0,199.0,48.0,0.0340942
benchmark_puzzles/benchmarks4x4/75/puzzle3.txt,0.0,194.0,48.0,0.0344355
benchmark_puzzles/benchmarks4x4/75/puzzle4.txt,0.0,186.0,48.0,0.0342327
benchmark_puzzles/benchmarks4x4/75/puzzle5.txt,0.0,185.0,48.0,0.0347621
benchmark_puzzles/benchmarks4x4/75/puzzle6.txt,0.0,202.0,48.0,0.0377316
benchmark_puzzles/benchmarks4x4/75/puzzle7.txt,0.0,195.0,48.0,0.0371391
benchmark_puzzles/benchmarks4x4/75/puzzle8.txt,0.0,197.0,48.0,0.0336334
benchmark_puzzles/benchmarks4x4/75/puzzle9.txt,0.0,201.0,48.0,0.03698
benchmark_puzzles/benchmarks4x4/75/puzzle10.txt,0.0,189.0,48.0,0.0353023
benchmark_puzzles/benchmarks4x4/75/puzzle11.txt,0.0,179.0,48.0,0.0357333
benchmark_puzzles/benchmarks4x4/75/puzzle12.txt,0.0,177.0,48.0,0.0349875
benchmark_puzzles/benchmarks4x4/75/puzzle13.txt,0.0,184.0,48.0,0.0350444
benchmark_puzzles/benchmarks4x4/75/puzzle14.txt,0.0,194.0,48.0,0.0343047
benchmark_puzzles/benchmarks4x4/75/puzzle15.txt,0.0,203.0,48.0,0.0346172
benchmark_puzzles/benchmarks4x4/75/puzzle16.txt,0.0,203.0,48.0,0.0342252
benchmark_puzzles/benchmarks4x4/75/puzzle17.txt,0.0,193.0,48.0,0.0339508
benchmark_puzzles/benchmarks4x4/75/puzzle18.txt,0.0,193.0,48.0,0.0369328
benchmark_puzzles/benchmarks4x4/75/puzzle19.txt,0.0,200.0,48.0,0.0338967
benchmark_puzzles/benchmarks4x4/75/puzzle20.txt,0.0,197.0,48.0,0.0344857
benchmark_puzzles/benchmarks4x4/80/puzzle1.txt,0.0,207.0,48.0,0.0343942
benchmark_puzzles/benchmarks4x4/80/puzzle2.txt,0.0,211.0,48.0,0.0347299
benchmark_puzzles/benchmarks4x4/80/puzzle3.txt,0.0,197.0,48.0,0.0338602
benchmark_puzzles/benchmarks4x4/80/puzzle4.txt,0.0,202.0,48.0,0.0341677
benchmark_puzzles/benchmarks4x4/80/puzzle5.txt,0.0,209.0,48.0,0.0346269
benchmark_puzzles/benchmarks4x4/80/puzzle6.txt,0.0,214.0,48.0,0.0355286
benchmark_puzzles/benchmarks4x4/80/puzzle7.txt,0.0,198.0,48.0,0.0346179
benchmark_puzzles/benchmarks4x4/80/puzzle8.txt,0.0,201.0,48.0,0.0333363
benchmark_puzzles/benchmarks4x4/80/puzzle9.txt,0.0,201.0,48.0,0.0331596
benchmark_puzzles/benchmarks4x4/80/puzzle10.txt,0.0,197.0,48.0,0.0368079
benchmark_puzzles/benchmarks4x4/80/puzzle11.txt,0.0,211.0,48.0,0.0355089
benchmark_puzzles/benchmarks4x4/80/puzzle12.txt,0.0,211.0,48.0,0.036072
benchmark_puzzles/benchmarks4x4/80/puzzle13.txt,0.0,202.0,48.0,0.0344101
benchmark_puzzles/benchmarks4x4/80/puzzle14.txt,0.0,194.0,48.0,0.036342
benchmark_puzzles/benchmarks4x4/80/puzzle15.txt,0.0,194.0,48.0,0.0327511
benchmark_puzzles/benchmarks4x4/80/puzzle16.txt,0.0,193.0,48.0,0.0347166
benchmark_puzzles/benchmarks4x4/80/puzzle17.txt,0.0,222.0,48.0,0.033988
benchmark_puzzles/benchmarks4x4/80/puzzle18.txt,0.0,204.0,48.0,0.0365191
benchmark_puzzles/benchmarks4x4/80/puzzle19.txt,0.0,205.0,48.0,0.0361247
benchmark_puzzles/benchmarks4x4/80/puzzle20.txt,0.0,203.0,48.0,0.033682
benchmark_puzzles/benchmarks4x4/85/puzzle1.txt,0.0,210.0,48.0,0.0340652
benchmark_puzzles/benchmarks4x4/85/puzzle2.txt,0.0,220.0,48.0,0.0329032
benchmark_puzzles/benchmarks4x4/85/puzzle3.txt,0.0,216.0,48.0,0.03527
benchmark_puzzles/benchmarks4x4/85/puzzle4.txt,0.0,228.0,48.0,0.0361647
benchmark_puzzles/benchmarks4x4/85/puzzle5.txt,0.0,211.0,48.0,0.0360751
benchmark_puzzles/benchmarks4x4/85/puzzle6.txt,0.0,216.0,48.0,0.0336118
benchmark_puzzles/benchmarks4x4/85/puzzle7.txt,0.0,224.0,48.0,0.0363727
benchmark_puzzles/benchmarks4x4/85/puzzle8.txt,0.0,213.0,48.0,0.0339157
benchmark_puzzles/benchmarks4x4/85/puzzle9.txt,0.0,219.0,48.0,0.0362379
benchmark_puzzles/benchmarks4x4/85/puzzle10.txt,0.0,217.0,48.0,0.0355611
benchmark_puzzles/benchmarks4x4/85/puzzle11.txt,0.0,217.0,48.0,0.0340874
benchmark_puzzles/benchmarks4x4/85/puzzle12.txt,0.0,208.0,48.0,0.0348521
benchmark_puzzles/benchmarks4x4/85/puzzle13.txt,0.0,214.0,48.0,0.0356744
benchmark_puzzles/benchmarks4x4/85/puzzle14.txt,0.0,214.0,48.0,0.0348503
benchmark_puzzles/benchmarks4x4/85/puzzle15.txt,0.0,218.0,48.0,0.0348442
benchmark_puzzles/benchmarks4x4/85/puzzle16.txt,0.0,220.0,48.0,0.0354048
benchmark_puzzles/benchmarks4x4/85/puzzle17.txt,0.0,221.0,48.0,0.0354376
benchmark_puzzles/benchmarks4x4/85/puzzle18.txt,0.0,226.0,48.0,0.0365847
benchmark_puzzles/benchmarks4x4/85/puzzle19.txt,0.0,220.0,48.0,0.036506
benchmark_puzzles/benchmarks4x4/85/puzzle20.txt,0.0,216.0,48.0,0.0359654
benchmark_puzzles/benchmarks4x4/90/puzzle1.txt,0.0,226.0,48.0,0.0350299
benchmark_puzzles/benchmarks4x4/90/puzzle2.txt,0.0,226.0,48.0,0.0343451
benchmark_puzzles/benchmarks4x4/90/puzzle3.txt,0.0,226.0,48.0,0.0352214
benchmark_puzzles/benchmarks4x4/90/puzzle4.txt,0.0,226.0,48.0,0.0339949
benchmark_puzzles/benchmarks4x4/90/puzzle5.txt,0.0,227.0,48.0,0.0340448
benchmark_puzzles/benchmarks4x4/90/puzzle6.txt,0.0,229.0,48.0,0.0372459
benchmark_puzzles/benchmarks4x4/90/puzzle7.txt,0.0,230.0,48.0,0.0353086
benchmark_puzzles/benchmarks4x4/90/puzzle8.txt,0.0,235.0,48.0,0.0341125
benchmark_puzzles/benchmarks4x4/90/puzzle9.txt,0.0,236.0,48.0,0.0344574
benchmark_puzzles/benchmarks4x4/90/puzzle10.txt,0.0,230.0,48.0,0.0346857
benchmark_puzzles/benchmarks4x4/90/puzzle11.txt,0.0,231.0,48.0,0.033982
benchmark_puzzles/benchmarks4x4/90/puzzle12.txt,0.0,230.0,48.0,0.0355868
benchmark_puzzles/benchmarks4x4/90/puzzle13.txt,0.0,230.0,48.0,0.0343942
benchmark_puzzles/benchmarks4x4/90/puzzle14.txt,0.0,226.0,48.0,0.0343611
benchmark_puzzles/benchmarks4x4/90/puzzle15.txt,0.0,229.0,48.0,0.0371014
benchmark_puzzles/benchmarks4x4/90/puzzle16.txt,0.0,228.0,48.0,0.0355024
benchmark_puzzles/benchmarks4x4/90/puzzle17.txt,0.0,228.0,48.0,0.0344109
benchmark_puzzles/benchmarks4x4/90/puzzle18.txt,0.0,229.0,48.0,0.0338847
benchmark_puzzles/benchmarks4x4/90/puzzle19.txt,0.0,234.0,48.0,0.0331303
benchmark_puzzles/benchmarks4x4/90/puzzle20.txt,0.0,227.0,48.0,0.0359341
benchmark_puzzles/benchmarks4x4/95/puzzle1.txt,0.0,240.0,48.0,0.0332709
benchmark_puzzles/benchmarks4x4/95/puzzle2.txt,0.0,242.0,48.0,0.0354763
benchmark_puzzles/benchmarks4x4/95/puzzle3.txt,0.0,242.0,48.0,0.0363623
benchmark_puzzles/benchmarks4x4/95/puzzle4.txt,0.0,246.0,48.0,0.0352205
benchmark_puzzles/benchmarks4x4/95/puzzle5.txt,0.0,244.0,48.0,0.0343723
benchmark_puzzles/benchmarks4x4/95/puzzle6.txt,0.0,244.0,48.0,0.0367802
benchmark_puzzles/benchmarks4x4/95/puzzle7.txt,0.0,244.0,48.0,0.0347412
benchmark_puzzles/benchmarks4x4/95/puzzle8.txt,0.0,245.0,48.0,0.0322515
benchmark_puzzles/benchmarks4x4/95/puzzle9.txt,0.0,245.0,48.0,0.0342685
benchmark_puzzles/benchmarks4x4/95/puzzle10.txt,0.0,247.0,48.0,0.0354489
benchmark_puzzles/benchmarks4x4/95/puzzle11.txt,0.0,242.0,48.0,0.0345605
benchmark_puzzles/benchmarks4x4/95/puzzle12.txt,0.0,242.0,48.0,0.0349131
benchmark_puzzles/benchmarks4x4/95/puzzle13.txt,0.0,244.0,48.0,0.0346091
benchmark_puzzles/benchmarks4x4/95/puzzle14.txt,0.0,250.0,48.0,0.0359639
benchmark_puzzles/benchmarks4x4/95/puzzle15.txt,0.0,250.0,48.0,0.0353434
benchmark_puzzles/benchmarks4x4/95/puzzle16.txt,0.0,249.0,48.0,0.0357178
benchmark_puzzles/benchmarks4x4/95/puzzle17.txt,0.0,244.0,48.0,0.0367931
benchmark_puzzles/benchmarks4x4/95/puzzle18.txt,0.0,243.0,48.0,0.033822
benchmark_puzzles/benchmarks4x4/95/puzzle19.txt,0.0,249.0,48.0,0.0350745
benchmark_puzzles/benchmarks4x4/95/puzzle20.txt,0.0,249.0,48.0,0.0360578
benchmark_puzzles/benchmarks4x4/100/puzzle1.txt,0.0,256.0,48.0,0.0346081
benchmark_puzzles/benchmarks4x4/100/puzzle2.txt,0.0,256.0,48.0,0.0348487
benchmark_puzzles/benchmarks4x4/100/puzzle3.txt,0.0,256.0,48.0,0.0342452
benchmark_puzzles/benchmarks4x4/100/puzzle4.txt,0.0,256.0,48.0,0.0340113
benchmark_puzzles/benchmarks4x4/100/puzzle5.txt,0.0,256.0,48.0,0.0355745
benchmark_puzzles/benchmarks4x4/100/puzzle6.txt,0.0,256.0,48.0,0.0334759
benchmark_puzzles/benchmarks4x4/100/puzzle7.txt,0.0,256.0,48.0,0.0343678
benchmark_puzzles/benchmarks4x4/100/puzzle8.txt,0.0,256.0,48.0,0.0363362
benchmark_puzzles/benchmarks4x4/100/puzzle9.txt,0.0,256.0,48.0,0.0352286
benchmark_puzzles/benchmarks4x4/100/puzzle10.txt,0.0,256.0,48.0,0.0363954
benchmark_puzzles/benchmarks4x4/100/puzzle11.txt,0.0,256.0,48.0,0.0351601
benchmark_puzzles/benchmarks4x4/100/puzzle12.txt,0.0,256.0,48.0,0.0326207
benchmark_puzzles/benchmarks4x4/100/puzzle13.txt,0.0,256.0,48.0,0.0355599
benchmark_puzzles/benchmarks4x4/100/puzzle14.txt,0.0,256.0,48.0,0.0335853
benchmark_puzzles/benchmarks4x4/100/puzzle15.txt,0.0,256.0,48.0,0.0345121
benchmark_puzzles/benchmarks4x4/100/puzzle16.txt,0.0,256.0,48.0,0.0325694
benchmark_puzzles/benchmarks4x4/100/puzzle17.txt,0.0,256.0,48.0,0.0365597
benchmark_puzzles/benchmarks4x4/100/puzzle18.txt,0.0,256.0,48.0,0.0341371
benchmark_puzzles/benchmarks4x4/100/puzzle19.txt,0.0,256.0,48.0,0.0352345
benchmark_puzzles/benchmarks4x4/100/puzzle20.txt,0.0,256.0,48.0,0.0350757
benchmark_puzzles/benchmarks5x5/5/puzzle1.txt,0.0,26.0,75.0,0.0420956
benchmark_puzzles/benchmarks5x5/5/puzzle2.txt,0.0,26.0,75.0,0.0433828
benchmark_puzzles/benchmarks5x5/5/puzzle3.txt,0.0,26.0,75.0,0.0436771
benchmark_puzzles/benchmarks5x5/5/puzzle4.txt,0.0,26.0,75.0,0.042931
benchmark_puzzles/benchmarks5x5/5/puzzle5.txt,0.0,26.0,75.0,0.0430842
benchmark_puzzles/benchmarks5x5/5/puzzle6.txt,0.0,26.0,75.0,0.0430281
benchmark_puzzles/benchmarks5x5/5/puzzle7.txt,0.0,26.0,75.0,0.0415247
benchmark_puzzles/benchmarks5x5/5/puzzle8.txt,0.0,26.0,75.0,0.0434004
benchmark_puzzles/benchmarks5x5/5/puzzle9.txt,0.0,26.0,75.0,0.0439636
benchmark_puzzles/benchmarks5x5/5/puzzle10.txt,0.0,26.0,75.0,0.042811
benchmark_puzzles/benchmarks5x5/5/puzzle11.txt,0.0,26.0,75.0,0.042682
benchmark_puzzles/benchmarks5x5/5/puzzle12.txt,0.0,26.0,75.0,0.040927
benchmark_puzzles/benchmarks5x5/5/puzzle13.txt,0.0,26.0,75.0,0.0428999
benchmark_puzzles/benchmarks5x5/5/puzzle14.txt,0.0,26.0,75.0,0.0428822
benchmark_puzzles/benchmarks5x5/5/puzzle15.txt,0.0,26.0,75.0,0.0433403
benchmark_puzzles/benchmarks5x5/5/puzzle16.txt,0.0,26.0,75.0,0.0409128
benchmark_puzzles/benchmarks5x5/5/puzzle17.txt,0.0,34.0,75.0,0.041908
benchmark_puzzles/benchmarks5x5/5/puzzle18.txt,0.0,34.0,75.0,0.0445578
benchmark_puzzles/benchmarks5x5/5/puzzle19.txt,0.0,34.0,75.0,0.0438796
benchmark_puzzles/benchmarks5x5/5/puzzle20.txt,0.0,34.0,75.0,0.0432258
benchmark_puzzles/benchmarks5x5/10/puzzle1.txt,0.0,62.0,75.0,0.0430078
benchmark_puzzles/benchmarks5x5/10/puzzle2.txt,0.0,62.0,75.0,0.0415943
benchmark_puzzles/benchmarks5x5/10/puzzle3.txt,0.0,62.0,75.0,0.0415784
benchmark_puzzles/benchmarks5x5/10/puzzle4.txt,0.0,62.0,75.0,0.0392644
benchmark_puzzles/benchmarks5x5/10/puzzle5.txt,0.0,62.0,75.0,0.0394453
benchmark_puzzles/benchmarks5x5/10/puzzle6.txt,0.0,62.0,75.0,0.0421357
benchmark_puzzles/benchmarks5x5/10/puzzle7.txt,0.0,62.0,75.0,0.0420874
benchmark_puzzles/benchmarks5x5/10/puzzle8.txt,0.0,62.0,75.0,0.043757
benchmark_puzzles/benchmarks5x5/10/puzzle9.txt,0.0,62.0,75.0,0.0435498
benchmark_puzzles/benchmarks5x5/10/puzzle10.txt,0.0,62.0,75.0,0.0419805
benchmark_puzzles/benchmarks5x5/10/puzzle11.txt,0.0,62.0,75.0,0.0426193
benchmark_puzzles/benchmarks5x5/10/puzzle12.txt,0.0,62.0,75.0,0.0422745
benchmark_puzzles/benchmarks5x5/10/puzzle13.txt,0.0,62.0,75.0,0.0421123
benchmark_puzzles/benchmarks5x5/10/puzzle14.txt,0.0,62.0,75.0,0.0425191
benchmark_puzzles/benchmarks5x5/10/puzzle15.txt,0.0,62.0,75.0,0.0434373
benchmark_puzzles/benchmarks5x5/10/puzzle16.txt,0.0,62.0,75.0,0.041701
benchmark_puzzles/benchmarks5x5/10/puzzle17.txt,0.0,62.0,75.0,0.0419199
benchmark_puzzles/benchmarks5x5/10/puzzle18.txt,0.0,62.0,75.0,0.0428088
benchmark_puzzles/benchmarks5x5/10/puzzle19.txt,0.0,62.0,75.0,0.0425517
benchmark_puzzles/benchmarks5x5/10/puzzle20.txt,0.0,62.0,75.0,0.0417829
benchmark_puzzles/benchmarks5x5/15/puzzle1.txt,0.0,95.0,75.0,0.0416914
benchmark_puzzles/benchmarks5x5/15/puzzle2.txt,0.0,95.0,75.0,0.0399885
benchmark_puzzles/benchmarks5x5/15/puzzle3.txt,0.0,95.0,75.0,0.0450392
benchmark_puzzles/benchmarks5x5/15/puzzle4.txt,0.0,95.0,75.0,0.0423089
benchmark_puzzles/benchmarks5x5/15/puzzle5.txt,0.0,95.0,75.0,0.0410382
benchmark_puzzles/benchmarks5x5/15/puzzle6.txt,0.0,95.0,75.0,0.0423905
benchmark_puzzles/benchmarks5x5/15/puzzle7.txt,0.0,95.0,75.0,0.0404767
benchmark_puzzles/benchmarks5x5/15/puzzle8.txt,0.0,95.0,75.0,0.0430908
benchmark_puzzles/benchmarks5x5/15/puzzle9.txt,0.0,95.0,75.0,0.0431123
benchmark_puzzles/benchmarks5x5/15/puzzle10.txt,0.0,95.0,75.0,0.0430774
benchmark_puzzles/benchmarks5x5/15/puzzle11.txt,0.0,95.0,75.0,0.0424649
benchmark_puzzles/benchmarks5x5/15/puzzle12.txt,0.0,95.0,75.0,0.0435377
benchmark_puzzles/benchmarks5x5/15/puzzle13.txt,0.0,95.0,75.0,0.0410455
benchmark_puzzles/benchmarks5x5/15/puzzle14.txt,0.0,95.0,75.0,0.0394637
benchmark_puzzles/benchmarks5x5/15/puzzle15.txt,0.0,95.0,75.0,0.0408701
benchmark_puzzles/benchmarks5x5/15/puzzle16.txt,0.0,95.0,75.0,0.0414929
benchmark_puzzles/benchmarks5x5/15/puzzle17.txt,0.0,95.0,75.0,0.0438135
benchmark_puzzles/benchmarks5x5/15/puzzle18.txt,0.0,95.0,75.0,0.0424224
benchmark_puzzles/benchmarks5x5/15/puzzle19.txt,0.0,95.0,75.0,0.0415585
benchmark_puzzles/benchmarks5x5/15/puzzle20.txt,0.0,95.0,75.0,0.0425872
benchmark_puzzles/benchmarks5x5/20/puzzle1.txt,0.0,121.0,75.0,0.0415682
benchmark_puzzles/benchmarks5x5/20/puzzle2.txt,0.0,121.0,75.0,0.0432146
benchmark_puzzles/benchmarks5x5/20/puzzle3.txt,0.0,121.0,75.0,0.0416558
benchmark_puzzles/benchmarks5x5/20/puzzle4.txt,0.0,121.0,75.0,0.0409749
benchmark_puzzles/benchmarks5x5/20/puzzle5.txt,0.0,121.0,75.0,0.038873
benchmark_puzzles/benchmarks5x5/20/puzzle6.txt,0.0,121.0,75.0,0.0391146
benchmark_puzzles/benchmarks5x5/20/puzzle7.txt,0.0,121.0,75.0,0.0423393
benchmark_puzzles/benchmarks5x5/20/puzzle8.txt,0.0,121.0,75.0,0.0407897
benchmark_puzzles/benchmarks5x5/20/puzzle9.txt,0.0,121.0,75.0,0.0431664
benchmark_puzzles/benchmarks5x5/20/puzzle10.txt,0.0,121.0,75.0,0.0457765
benchmark_puzzles/benchmarks5x5/20/puzzle11.txt,0.0,121.0,75.0,0.0415095
benchmark_puzzles/benchmarks5x5/20/puzzle12.txt,0.0,121.0,75.0,0.0410015
